GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM,VISITOR_TEAM,SEASON,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away
3/18/2006,20500975,Final,Hornets,Pistons,2005,103,0.506,0.692,0.286,20,33,108,0.574,0.655,0.55,24,29
3/18/2006,20500976,Final,Pelicans,Nuggets,2005,94,0.415,0.808,0.238,23,43,109,0.488,0.778,0.364,26,39
3/18/2006,20500977,Final,Bucks,Trail Blazers,2005,97,0.453,0.688,0.368,25,35,93,0.507,0.704,0.308,18,42
3/18/2006,20500978,Final,Rockets,Spurs,2005,77,0.441,0.708,0,15,40,92,0.487,0.667,0.375,19,37
3/17/2006,20500968,Final,Nets,Lakers,2005,92,0.456,0.81,0.176,30,31,89,0.486,0.813,0.364,24,42
3/17/2006,20500963,Final,Raptors,Bucks,2005,97,0.39,0.957,0.5,20,45,96,0.437,0.65,0.438,21,44
3/17/2006,20500964,Final,Wizards,Mavericks,2005,94,0.443,0.733,0.385,18,35,104,0.5,0.864,0.455,23,45
3/17/2006,20500965,Final,Hawks,Jazz,2005,101,0.449,0.75,0.455,22,37,111,0.558,0.586,0.533,28,37
3/17/2006,20500966,Final,Magic,Celtics,2005,84,0.41,0.704,0.143,17,45,77,0.325,0.885,0.133,16,48
3/17/2006,20500967,Final,Pacers,Kings,2005,98,0.462,0.769,0.364,27,49,93,0.398,0.769,0.429,23,51
3/17/2006,20500969,Final,Knicks,Pistons,2005,105,0.569,0.8,0.375,20,34,103,0.475,0.636,0.333,18,34
3/17/2006,20500970,Final,Cavaliers,Trail Blazers,2005,99,0.494,0.7,0.167,22,47,84,0.418,0.733,0.467,20,36
3/17/2006,20500971,Final,Grizzlies,Nuggets,2005,116,0.56,0.852,0.375,23,32,102,0.551,0.88,0.308,21,25
3/17/2006,20500972,Final,Spurs,Suns,2005,108,0.489,0.632,0.3,28,57,102,0.513,0.684,0.438,21,29
3/17/2006,20500973,Final,Clippers,76ers,2005,99,0.488,0.75,0.375,23,44,89,0.434,0.55,0.429,30,44
3/16/2006,20500960,Final,Heat,Celtics,2005,107,0.547,0.563,0.389,17,37,104,0.488,0.667,0.4,20,32
3/16/2006,20500962,Final,Thunder,76ers,2005,102,0.488,0.733,0.478,28,31,98,0.494,0.682,0.5,23,39
3/16/2006,20500961,Final,Warriors,Timberwolves,2005,105,0.468,0.676,0.353,24,46,97,0.43,0.8,0.273,24,42
3/15/2006,20500951,Final,Wizards,Hornets,2005,107,0.473,0.833,0.467,19,55,99,0.4,0.773,0.4,22,33
3/15/2006,20500955,Final,Knicks,Hawks,2005,121,0.5,0.69,0.556,18,42,117,0.441,0.758,0.357,29,46
3/15/2006,20500958,Final,Suns,Clippers,2005,126,0.556,0.909,0.516,31,47,95,0.343,0.667,0.263,15,59
3/15/2006,20500950,Final,Raptors,Pistons,2005,98,0.457,0.556,0.529,24,43,105,0.506,0.619,0.714,28,42
3/15/2006,20500952,Final,Magic,Jazz,2005,114,0.548,0.833,0.444,25,38,108,0.422,0.806,0.25,24,39
3/15/2006,20500953,Final,Pacers,Nuggets,2005,99,0.43,0.636,0.235,20,45,101,0.513,0.741,0.333,18,42
3/15/2006,20500954,Final,Nets,Trail Blazers,2005,78,0.39,0.647,0.318,23,43,65,0.413,0.833,0.333,19,37
3/15/2006,20500956,Final,Bucks,Bulls,2005,104,0.479,0.743,0.526,27,48,88,0.366,0.818,0.385,25,36
3/15/2006,20500957,Final,Rockets,Mavericks,2005,81,0.438,0.69,0.417,15,36,95,0.521,0.8,0.625,20,36
3/15/2006,20500959,Final,Lakers,Timberwolves,2005,92,0.488,0.889,0.211,18,45,89,0.455,1,0.25,25,32
3/14/2006,20500947,Final,Spurs,Pelicans,2005,96,0.458,0.767,0.333,26,39,81,0.452,0.7,0.167,16,31
3/14/2006,20500942,Final,Hornets,Wizards,2005,114,0.471,0.641,0.375,19,40,119,0.519,0.846,0.3,20,38
3/14/2006,20500949,Final,Thunder,Suns,2005,120,0.529,0.815,0.4,28,40,129,0.563,0.769,0.355,33,40
3/14/2006,20500941,Final,76ers,Raptors,2005,97,0.485,0.737,0.231,20,34,111,0.521,0.962,0.4,29,37
3/14/2006,20500943,Final,Heat,Jazz,2005,121,0.571,0.875,0.389,20,50,83,0.404,0.462,0.111,28,29
3/14/2006,20500944,Final,Grizzlies,Celtics,2005,93,0.492,0.794,0.571,21,41,76,0.378,0.769,0.5,19,27
3/14/2006,20500945,Final,Bulls,Trail Blazers,2005,95,0.481,0.9,0.381,27,45,66,0.351,0.6,0.231,14,37
3/14/2006,20500946,Final,Mavericks,Cavaliers,2005,91,0.424,0.739,0.2,17,45,87,0.425,0.889,0.333,17,47
3/14/2006,20500948,Final,Kings,Lakers,2005,114,0.542,0.929,0.526,25,35,98,0.463,0.733,0.524,22,36
3/13/2006,20500936,Final,Pacers,Magic,2005,97,0.467,0.767,0.308,19,43,83,0.443,0.813,0,22,34
3/13/2006,20500937,Final,Knicks,Nuggets,2005,96,0.506,0.533,0.333,24,43,108,0.506,0.743,0.4,18,42
3/13/2006,20500938,Final,Bucks,Hawks,2005,88,0.5,0.7,0.375,20,34,87,0.452,0.81,0.235,24,33
3/13/2006,20500939,Final,Rockets,Nets,2005,77,0.342,0.852,0.182,16,44,90,0.438,0.75,0.5,23,39
3/13/2006,20500940,Final,Clippers,Timberwolves,2005,95,0.429,0.839,0.3,21,47,87,0.44,0.826,0.154,17,33
3/12/2006,20500929,Final,Heat,Cavaliers,2005,98,0.436,0.727,0.353,19,45,92,0.405,0.811,0.182,10,40
3/12/2006,20500928,Final,Spurs,Rockets,2005,88,0.457,0.692,0.294,17,40,81,0.465,0.727,0.438,19,39
3/12/2006,20500930,Final,Lakers,Thunder,2005,113,0.462,0.72,0.393,25,40,120,0.588,0.792,0.5,26,40
3/12/2006,20500931,Final,Grizzlies,76ers,2005,91,0.462,0.778,0.385,16,45,94,0.472,0.742,0.273,22,32
3/12/2006,20500926,Final,Celtics,Nuggets,2005,106,0.512,0.708,0.238,25,35,101,0.534,0.704,0.286,24,34
3/12/2006,20500927,Final,Raptors,Pacers,2005,93,0.453,0.8,0.188,11,39,89,0.468,0.769,0.217,20,45
3/12/2006,20500932,Final,Pistons,Hornets,2005,94,0.488,0.615,0.471,33,49,78,0.378,0.733,0.278,20,40
3/12/2006,20500933,Final,Pelicans,Nets,2005,84,0.407,0.737,0.308,14,33,95,0.517,0.929,0.438,21,40
3/12/2006,20500934,Final,Kings,Mavericks,2005,85,0.42,0.6,0.357,19,43,80,0.364,0.75,0.235,14,45
3/12/2006,20500935,Final,Trail Blazers,Suns,2005,111,0.535,0.769,0.563,29,45,101,0.5,0.6,0.433,26,30
3/11/2006,20500919,Final,Wizards,Pistons,2005,110,0.554,0.64,0.5,20,30,92,0.486,0.85,0.263,18,38
3/11/2006,20500920,Final,Hawks,Bulls,2005,90,0.418,0.606,0.364,19,42,95,0.479,0.657,0.286,16,44
3/11/2006,20500921,Final,Magic,Warriors,2005,103,0.586,0.692,0.429,24,37,92,0.468,0.889,0.435,23,26
3/11/2006,20500922,Final,Hornets,Knicks,2005,116,0.471,0.581,0.524,28,44,109,0.5,0.711,0.25,20,47
3/11/2006,20500923,Final,Bucks,Clippers,2005,98,0.421,0.857,0.308,18,38,106,0.506,0.759,0.462,21,40
3/11/2006,20500924,Final,Jazz,Mavericks,2005,87,0.451,0.69,0.375,15,39,90,0.479,0.64,0.429,17,37
3/11/2006,20500925,Final,Suns,Timberwolves,2005,110,0.532,0.75,0.579,16,36,102,0.471,0.941,0.364,13,38
3/10/2006,20500914,Final,Pelicans,Pacers,2005,90,0.42,0.75,0.286,15,40,92,0.4,0.87,0.222,13,44
3/10/2006,20500910,Final,Raptors,Nuggets,2005,97,0.405,0.667,0.393,20,40,108,0.526,0.762,0.526,17,45
3/10/2006,20500911,Final,Magic,Cavaliers,2005,102,0.575,0.75,0.6,22,44,73,0.342,0.667,0.25,11,36
3/10/2006,20500912,Final,Celtics,Bucks,2005,86,0.387,0.821,0.238,23,36,92,0.434,0.786,0.364,21,48
3/10/2006,20500913,Final,Heat,Warriors,2005,106,0.519,0.692,0.333,21,39,111,0.519,0.553,0.588,17,34
3/10/2006,20500915,Final,Bulls,Clippers,2005,96,0.418,0.813,0.412,17,47,107,0.425,0.892,0.353,15,46
3/10/2006,20500916,Final,Spurs,Lakers,2005,92,0.457,0.708,0.579,22,35,100,0.488,0.75,0.308,18,43
3/10/2006,20500917,Final,Kings,Grizzlies,2005,105,0.419,0.811,0.25,19,49,93,0.474,0.857,0.563,20,43
3/10/2006,20500918,Final,Thunder,Timberwolves,2005,107,0.481,0.743,0.313,25,39,96,0.476,0.737,0.167,29,36
3/9/2006,20500907,Final,76ers,Nuggets,2005,93,0.385,0.613,0.182,18,54,97,0.456,0.724,0.333,26,42
3/9/2006,20500908,Final,Trail Blazers,Mavericks,2005,92,0.479,0.769,0.4,20,25,109,0.554,0.886,0.4,22,30
3/9/2006,20500909,Final,Suns,Spurs,2005,93,0.477,0.889,0.231,17,42,117,0.552,0.765,0.421,30,41
3/8/2006,20500897,Final,Raptors,Cavaliers,2005,97,0.438,0.769,0.292,17,43,98,0.456,0.742,0.188,20,41
3/8/2006,20500898,Final,Celtics,76ers,2005,104,0.434,0.893,0.368,27,45,101,0.375,0.838,0.235,20,50
3/8/2006,20500899,Final,Hornets,Warriors,2005,104,0.44,0.808,0.5,26,34,101,0.453,0.708,0.375,21,53
3/8/2006,20500900,Final,Heat,Wizards,2005,118,0.52,0.756,0.409,22,38,112,0.47,0.818,0.368,15,38
3/8/2006,20500901,Final,Pistons,Bulls,2005,106,0.438,0.741,0.471,26,35,101,0.535,0.762,0.563,19,42
3/8/2006,20500902,Final,Bucks,Kings,2005,116,0.541,0.682,0.45,24,36,123,0.519,0.85,0.467,31,43
3/8/2006,20500903,Final,Pelicans,Lakers,2005,107,0.488,0.864,0.364,22,34,113,0.513,0.765,0.438,23,41
3/8/2006,20500904,Final,Rockets,Pacers,2005,103,0.528,0.806,0.222,26,37,99,0.391,0.857,0.333,19,41
3/8/2006,20500905,Final,Jazz,Timberwolves,2005,96,0.455,0.654,0.563,25,37,93,0.507,0.773,0.615,15,34
3/8/2006,20500906,Final,Thunder,Grizzlies,2005,74,0.346,0.857,0.143,17,36,99,0.469,0.682,0.421,28,51
3/7/2006,20500892,Final,Pacers,Knicks,2005,92,0.354,0.722,0.308,17,35,107,0.478,0.842,0.692,20,45
3/7/2006,20500889,Final,Wizards,Celtics,2005,115,0.471,0.844,0.462,17,36,116,0.481,0.857,0.381,23,47
3/7/2006,20500890,Final,Hawks,Warriors,2005,113,0.457,0.725,0.5,21,49,106,0.442,0.76,0.458,16,41
3/7/2006,20500891,Final,Cavaliers,Raptors,2005,106,0.487,0.767,0.35,30,42,99,0.493,0.72,0.368,20,36
3/7/2006,20500893,Final,Timberwolves,Rockets,2005,87,0.391,0.714,0.4,22,43,93,0.397,0.622,0.467,21,54
3/7/2006,20500894,Final,Bulls,Nets,2005,95,0.422,0.652,0.476,24,45,87,0.42,0.762,0.214,21,47
3/7/2006,20500895,Final,Mavericks,Trail Blazers,2005,93,0.387,0.906,0.4,16,43,87,0.486,0.56,0.375,16,36
3/7/2006,20500896,Final,Clippers,Spurs,2005,98,0.521,0.741,0.5,24,40,85,0.442,0.8,0.294,21,28
3/6/2006,20500885,Final,Pelicans,Suns,2005,88,0.443,0.625,0.188,18,44,101,0.448,0.833,0.433,19,47
3/6/2006,20500883,Final,Nets,Kings,2005,84,0.371,0.65,0.278,21,44,109,0.494,0.833,0.429,29,42
3/6/2006,20500884,Final,Hornets,Heat,2005,105,0.442,0.786,0.412,21,44,106,0.472,0.56,0.333,18,50
3/6/2006,20500886,Final,Nuggets,Grizzlies,2005,115,0.64,0.684,0.75,32,41,101,0.462,0.688,0.7,19,21
3/6/2006,20500887,Final,Jazz,Magic,2005,90,0.4,0.714,0.667,22,39,85,0.419,0.656,0.333,13,41
3/6/2006,20500888,Final,Lakers,Spurs,2005,96,0.47,0.857,0.333,19,39,103,0.524,0.714,0.522,29,30
3/5/2006,20500875,Final,76ers,Pacers,2005,93,0.459,0.667,0.455,19,35,94,0.475,0.75,0.3,24,39
3/5/2006,20500876,Final,Wizards,Kings,2005,117,0.482,0.829,0.421,22,43,107,0.513,0.606,0.313,23,37
3/5/2006,20500877,Final,Mavericks,Suns,2005,107,0.523,0.867,0.286,19,37,115,0.542,0.882,0.455,27,38
3/5/2006,20500878,Final,Timberwolves,Warriors,2005,103,0.454,0.722,0.182,26,52,90,0.443,0.733,0.391,16,35
3/5/2006,20500874,Final,Raptors,Celtics,2005,111,0.54,0.821,0.458,21,28,105,0.554,0.905,0.364,22,32
3/5/2006,20500879,Final,Cavaliers,Bulls,2005,91,0.451,0.846,0.353,26,42,72,0.449,0.368,0.273,22,35
3/5/2006,20500880,Final,Rockets,Trail Blazers,2005,102,0.451,0.852,0.333,23,47,84,0.419,0.65,0.5,15,37
3/5/2006,20500881,Final,Clippers,Grizzlies,2005,86,0.421,0.654,0.357,22,32,102,0.568,0.786,0.538,25,38
3/5/2006,20500882,Final,Thunder,Jazz,2005,113,0.573,0.688,0.444,28,38,81,0.389,0.639,0.2,18,40
3/4/2006,20500867,Final,Nets,Raptors,2005,105,0.437,0.735,0.235,27,49,100,0.453,0.862,0.333,18,38
3/4/2006,20500868,Final,Heat,Hawks,2005,95,0.508,0.636,0.188,21,35,93,0.459,0.786,0.333,20,39
3/4/2006,20500870,Final,Bucks,Knicks,2005,98,0.481,0.789,0.389,31,30,103,0.5,0.667,0.643,28,43
3/4/2006,20500871,Final,Spurs,Trail Blazers,2005,101,0.513,0.65,0.429,23,50,81,0.382,0.714,0.273,11,41
3/4/2006,20500872,Final,Nuggets,Magic,2005,110,0.565,0.706,0.4,31,41,94,0.467,0.742,0.125,23,26
3/4/2006,20500873,Final,Lakers,Pistons,2005,105,0.506,0.885,0.333,26,44,94,0.432,0.652,0.375,24,30
3/3/2006,20500858,Final,Hawks,Kings,2005,93,0.466,0.826,0.375,16,39,102,0.468,0.75,0.3,19,40
3/3/2006,20500857,Final,76ers,Wizards,2005,119,0.563,0.852,0.333,24,34,113,0.43,0.765,0.438,17,48
3/3/2006,20500859,Final,Celtics,Pacers,2005,99,0.481,0.56,0.438,27,38,98,0.515,0.8,0.364,24,30
3/3/2006,20500860,Final,Knicks,Bulls,2005,101,0.41,0.75,0.6,21,45,108,0.378,0.889,0.421,14,48
3/3/2006,20500861,Final,Rockets,Nuggets,2005,89,0.418,0.667,0.346,26,44,78,0.333,0.682,0.176,15,51
3/3/2006,20500862,Final,Mavericks,Hornets,2005,90,0.462,0.667,0.4,16,57,76,0.351,0.667,0.375,16,37
3/3/2006,20500864,Final,Suns,Magic,2005,123,0.517,0.857,0.419,34,36,118,0.556,0.7,0.4,20,40
3/3/2006,20500863,Final,Jazz,Clippers,2005,105,0.476,0.621,0.583,24,41,103,0.486,0.8,0.529,15,40
3/3/2006,20500865,Final,Warriors,Lakers,2005,94,0.333,0.909,0.313,25,37,106,0.493,0.786,0.467,14,49
3/3/2006,20500866,Final,Thunder,Pistons,2005,96,0.488,0.824,0.267,19,48,98,0.463,0.565,0.379,26,33
3/2/2006,20500855,Final,Bulls,Cavaliers,2005,91,0.388,0.833,0.333,12,50,92,0.423,0.742,0.273,19,45
3/2/2006,20500856,Final,Spurs,Mavericks,2005,98,0.486,0.722,0.333,20,33,89,0.405,0.88,0.188,10,42
3/1/2006,20500847,Final,Timberwolves,Nets,2005,100,0.559,0.655,0.556,23,44,90,0.418,0.72,0.3,23,36
3/1/2006,20500843,Final,Wizards,Pacers,2005,93,0.419,0.613,0.143,19,44,99,0.425,1,0.263,19,48
3/1/2006,20500844,Final,Cavaliers,Kings,2005,90,0.456,0.737,0.267,23,35,97,0.507,1,0.438,24,38
3/1/2006,20500845,Final,Celtics,Heat,2005,96,0.493,0.87,0.455,19,36,103,0.506,0.531,0.421,25,42
3/1/2006,20500846,Final,Grizzlies,Knicks,2005,101,0.484,0.794,0.522,19,28,99,0.557,0.762,0.625,26,30
3/1/2006,20500842,Final,Raptors,Hawks,2005,111,0.471,0.871,0.25,18,36,113,0.467,0.833,0.45,28,49
3/1/2006,20500848,Final,Rockets,76ers,2005,101,0.43,0.913,0.24,23,48,106,0.519,0.731,0.556,20,39
3/1/2006,20500849,Final,Nuggets,Pistons,2005,98,0.442,0.667,0.286,26,59,87,0.393,0.688,0.417,28,35
3/1/2006,20500850,Final,Jazz,Hornets,2005,89,0.486,0.6,0.375,22,38,104,0.522,0.806,0.438,23,31
3/1/2006,20500851,Final,Suns,Bucks,2005,123,0.567,0.75,0.36,32,45,110,0.432,0.697,0.25,19,46
3/1/2006,20500852,Final,Trail Blazers,Lakers,2005,99,0.476,0.722,0.5,17,42,93,0.459,0.885,0.125,15,34
3/1/2006,20500853,Final,Clippers,Pelicans,2005,89,0.461,0.632,0.35,28,41,67,0.365,0.619,0,19,37
3/1/2006,20500854,Final,Warriors,Magic,2005,98,0.432,0.675,0.389,24,44,94,0.467,0.6,0.1,20,49
2/28/2006,20500839,Final,Bulls,Timberwolves,2005,111,0.482,0.774,0.25,23,42,100,0.473,0.833,0.357,20,35
2/28/2006,20500840,Final,Thunder,Pelicans,2005,114,0.597,0.815,0.5,21,41,104,0.451,0.828,0.353,27,36
2/28/2006,20500841,Final,Lakers,Magic,2005,102,0.513,0.789,0.333,31,38,87,0.527,0.711,0.4,14,29
2/27/2006,20500828,Final,Hawks,Nets,2005,104,0.475,0.733,0.462,24,48,102,0.425,0.821,0.25,28,38
2/27/2006,20500829,Final,Cavaliers,Pistons,2005,72,0.386,0.696,0.154,15,42,84,0.379,1,0.333,25,39
2/27/2006,20500830,Final,Heat,Raptors,2005,101,0.603,0.4,0.231,23,39,94,0.444,0.684,0.36,17,36
2/27/2006,20500831,Final,Grizzlies,Wizards,2005,108,0.588,0.742,0.385,20,38,98,0.459,0.8,0.5,19,24
2/27/2006,20500832,Final,Rockets,Suns,2005,94,0.418,0.813,0.227,22,46,111,0.488,0.842,0.406,28,44
2/27/2006,20500833,Final,Mavericks,76ers,2005,104,0.456,0.852,0.529,23,45,92,0.5,0.767,0.273,19,28
2/27/2006,20500834,Final,Spurs,Knicks,2005,121,0.625,0.667,0.478,31,36,93,0.437,0.769,0.333,12,36
2/27/2006,20500835,Final,Nuggets,Bucks,2005,89,0.479,0.621,0.091,23,35,110,0.512,0.654,0.5,26,45
2/27/2006,20500836,Final,Kings,Trail Blazers,2005,115,0.5,0.667,0.44,33,48,91,0.472,0.81,0.462,17,34
2/27/2006,20500837,Final,Clippers,Hornets,2005,95,0.481,0.773,0.333,30,39,87,0.418,0.75,0.273,23,40
2/27/2006,20500838,Final,Warriors,Jazz,2005,108,0.443,0.61,0.227,20,41,117,0.471,0.619,0.692,33,57
2/26/2006,20500824,Final,Timberwolves,Grizzlies,2005,105,0.507,0.725,0.4,24,40,99,0.493,0.7,0.417,15,32
2/26/2006,20500822,Final,Pistons,Cavaliers,2005,90,0.45,0.737,0.211,23,44,78,0.431,0.565,0.214,14,40
2/26/2006,20500823,Final,Magic,Rockets,2005,84,0.418,0.641,0.5,14,40,89,0.42,0.788,0.238,21,40
2/26/2006,20500825,Final,Nets,Pacers,2005,91,0.432,0.85,0.286,29,33,101,0.479,0.758,0.353,21,47
2/26/2006,20500826,Final,Lakers,Celtics,2005,111,0.474,0.714,0.333,23,43,112,0.526,0.711,0.278,22,35
2/26/2006,20500827,Final,Trail Blazers,Pelicans,2005,75,0.451,0.417,0.111,14,33,88,0.432,0.778,0.3,15,46
2/25/2006,20500814,Final,Mavericks,Raptors,2005,115,0.456,0.781,0.381,24,45,113,0.463,0.885,0.571,15,41
2/25/2006,20500816,Final,Wizards,Knicks,2005,110,0.507,0.879,0.647,19,34,89,0.408,0.743,0.714,14,44
2/25/2006,20500817,Final,Hawks,Bucks,2005,89,0.443,0.719,0.235,19,36,99,0.432,0.788,0.188,19,46
2/25/2006,20500815,Final,76ers,Bulls,2005,108,0.429,0.754,0.455,13,36,102,0.475,0.9,0.4,20,48
2/25/2006,20500818,Final,Heat,Thunder,2005,115,0.586,0.476,0.167,34,51,106,0.422,0.793,0.35,19,40
2/25/2006,20500819,Final,Spurs,Warriors,2005,92,0.407,0.786,0.412,22,55,75,0.337,0.688,0.4,11,47
2/25/2006,20500820,Final,Jazz,Pelicans,2005,95,0.481,0.6,0.3,22,34,100,0.5,0.778,0.417,16,44
2/25/2006,20500821,Final,Suns,Hornets,2005,136,0.5,0.938,0.385,22,51,121,0.49,0.8,0.55,24,40
2/24/2006,20500803,Final,Magic,Thunder,2005,102,0.525,0.727,0.333,21,45,89,0.466,0.76,0.222,13,31
2/24/2006,20500804,Final,Pacers,Hawks,2005,112,0.463,0.732,0.364,19,41,117,0.494,0.75,0.8,27,44
2/24/2006,20500805,Final,Cavaliers,Wizards,2005,94,0.5,0.571,0.353,20,38,102,0.488,0.522,0.556,22,46
2/24/2006,20500806,Final,Knicks,Nets,2005,90,0.417,0.643,0.231,12,43,94,0.444,0.821,0.412,21,38
2/24/2006,20500807,Final,Grizzlies,Spurs,2005,80,0.464,0.629,0.545,14,42,83,0.358,0.643,0.389,16,45
2/24/2006,20500808,Final,Timberwolves,Nuggets,2005,101,0.437,0.75,0.4,28,46,102,0.462,0.643,0.409,29,41
2/24/2006,20500809,Final,Bulls,Pistons,2005,87,0.418,0.72,0.25,13,48,95,0.405,0.724,0.24,24,41
2/24/2006,20500810,Final,Bucks,76ers,2005,111,0.5,0.893,0.4,25,42,116,0.562,0.757,0.545,24,28
2/24/2006,20500811,Final,Rockets,Warriors,2005,91,0.425,0.75,0.348,21,47,88,0.393,0.5,0.478,21,45
2/24/2006,20500812,Final,Trail Blazers,Celtics,2005,96,0.494,0.632,0.429,28,36,102,0.487,0.75,0.471,21,40
2/24/2006,20500813,Final,Clippers,Lakers,2005,102,0.493,0.629,0.4,27,41,83,0.364,0.714,0.389,17,40
2/23/2006,20500800,Final,Pistons,Pacers,2005,88,0.43,0.933,0.4,23,35,83,0.4,0.714,0.5,16,46
2/23/2006,20500801,Final,Mavericks,Grizzlies,2005,97,0.494,0.714,0.6,19,41,87,0.436,0.857,0.412,14,36
2/23/2006,20500802,Final,Lakers,Kings,2005,106,0.526,0.737,0.625,30,36,85,0.415,0.733,0.24,23,35
2/22/2006,20500799,Final,Trail Blazers,Hornets,2005,106,0.557,0.647,0.438,27,32,110,0.511,0.706,0.462,29,40
2/22/2006,20500625,Final,Pelicans,Jazz,2005,76,0.357,0.885,0.231,12,42,82,0.397,0.7,0.375,15,48
2/22/2006,20500791,Final,76ers,Cavaliers,2005,116,0.53,0.867,0.182,27,39,107,0.465,0.688,0.294,21,43
2/22/2006,20500792,Final,Hawks,Thunder,2005,109,0.5,0.786,0.385,28,29,114,0.57,0.9,0.6,27,35
2/22/2006,20500793,Final,Nets,Magic,2005,96,0.423,0.889,0.353,20,41,93,0.529,0.613,0.333,18,36
2/22/2006,20500794,Final,Knicks,Heat,2005,83,0.4,0.769,0.333,13,42,103,0.5,0.71,0.389,17,44
2/22/2006,20500797,Final,Rockets,Clippers,2005,106,0.481,0.786,0.364,26,45,102,0.458,0.84,0.385,23,36
2/22/2006,20500796,Final,Bulls,Bucks,2005,97,0.452,0.778,0.35,26,51,91,0.385,0.824,0.35,19,42
2/22/2006,20500798,Final,Suns,Celtics,2005,103,0.443,0.929,0.259,18,43,94,0.407,0.667,0.32,16,49
2/21/2006,20500781,Final,Pacers,Pelicans,2005,97,0.464,0.667,0.238,23,49,75,0.338,0.786,0.3,16,39
2/21/2006,20500785,Final,Mavericks,Clippers,2005,93,0.429,0.722,0.125,16,44,91,0.462,0.722,0.429,15,40
2/21/2006,20500779,Final,Wizards,Timberwolves,2005,90,0.462,0.73,0.214,19,42,78,0.43,0.778,0.231,19,35
2/21/2006,20500780,Final,Cavaliers,Magic,2005,105,0.519,0.679,0.375,25,38,92,0.5,0.76,0.5,22,34
2/21/2006,20500782,Final,Pistons,Hawks,2005,97,0.44,0.679,0.364,30,47,87,0.457,0.6,0.111,20,45
2/21/2006,20500783,Final,Bucks,Nets,2005,85,0.429,0.84,0.235,20,35,89,0.448,0.727,0.385,21,38
2/21/2006,20500784,Final,Grizzlies,Raptors,2005,94,0.419,0.696,0.25,21,48,88,0.446,0.739,0.278,22,39
2/21/2006,20500786,Final,Spurs,Thunder,2005,103,0.471,0.455,0.524,27,54,78,0.356,0.824,0.333,14,43
2/21/2006,20500787,Final,Nuggets,Hornets,2005,100,0.475,0.714,0.286,31,50,84,0.37,0.722,0.2,25,40
2/21/2006,20500788,Final,Jazz,Celtics,2005,83,0.338,0.762,0.143,12,34,103,0.581,0.742,0.667,18,37
2/21/2006,20500789,Final,Kings,Warriors,2005,102,0.526,0.882,0.412,22,42,77,0.319,0.727,0.2,13,39
2/21/2006,20500790,Final,Lakers,Trail Blazers,2005,99,0.5,0.714,0.318,23,50,82,0.39,0.429,0.5,19,37
2/16/2006,20500777,Final,Bulls,76ers,2005,117,0.523,0.857,0.467,28,53,84,0.342,0.865,0,13,30
2/16/2006,20500778,Final,Suns,Rockets,2005,109,0.489,0.714,0.5,29,55,75,0.353,0.75,0.3,11,38
2/15/2006,20500764,Final,76ers,Spurs,2005,103,0.456,0.783,0.6,20,41,100,0.44,0.75,0.313,22,54
2/15/2006,20500765,Final,Magic,Heat,2005,100,0.405,0.809,0.222,21,39,110,0.541,0.69,0.476,26,40
2/15/2006,20500766,Final,Pacers,Bucks,2005,88,0.41,0.655,0.333,24,52,77,0.372,0.842,0.3,16,39
2/15/2006,20500767,Final,Celtics,Cavaliers,2005,109,0.449,0.818,0.125,21,43,113,0.446,0.625,0.316,23,47
2/15/2006,20500768,Final,Knicks,Raptors,2005,98,0.508,0.853,0.3,17,41,96,0.449,0.826,0.304,14,34
2/15/2006,20500769,Final,Hornets,Nets,2005,94,0.467,0.864,0.455,19,34,95,0.424,0.75,0.263,25,48
2/15/2006,20500770,Final,Grizzlies,Kings,2005,84,0.446,0.667,0.267,13,45,78,0.368,0.813,0.053,20,45
2/15/2006,20500771,Final,Pelicans,Trail Blazers,2005,102,0.453,0.724,0.214,20,51,86,0.421,0.727,0.429,14,38
2/15/2006,20500772,Final,Timberwolves,Thunder,2005,102,0.447,0.857,0.4,25,43,92,0.462,0.773,0.214,22,32
2/15/2006,20500773,Final,Mavericks,Wizards,2005,103,0.476,0.75,0.368,20,41,97,0.434,0.778,0.364,15,47
2/15/2006,20500774,Final,Nuggets,Suns,2005,101,0.452,0.773,0,27,37,116,0.511,1,0.56,33,53
2/15/2006,20500775,Final,Lakers,Hawks,2005,110,0.5,0.556,0.344,32,25,114,0.547,0.871,0.357,24,42
2/15/2006,20500776,Final,Warriors,Clippers,2005,88,0.385,0.658,0.2,19,52,81,0.402,0.722,0.2,22,46
2/14/2006,20500759,Final,Heat,Magic,2005,107,0.581,0.681,0.273,16,46,93,0.407,0.676,0.25,13,33
2/14/2006,20500760,Final,Pistons,Nets,2005,85,0.386,0.682,0.24,23,47,71,0.406,0.706,0.231,20,45
2/14/2006,20500761,Final,Bucks,Thunder,2005,106,0.494,0.808,0.357,32,38,91,0.507,0.714,0.5,17,31
2/14/2006,20500762,Final,Bulls,Kings,2005,101,0.412,0.591,0.211,21,45,105,0.414,0.737,0.294,20,56
2/14/2006,20500763,Final,Clippers,Rockets,2005,97,0.443,0.889,0.3,19,26,128,0.58,0.818,0.538,32,47
